system_slug,system_name,system_description,source_short_title,source_full_title,source_edition,source_year,source_citation,source_url,subject_system_slug,object_system_slug,subject_name,subject_kind,subject_description,object_name,object_kind,object_description,subject_aliases,object_aliases,relation_slug,relation_label,source_locator,note,confidence,variant_group,is_editorial
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Binah,sephirah,"Binah, sephirah 3 on the Tree of Life in a Golden Dawn / 777-style scheme.",Aralim,angelic_order,,Binah|בינה,,angelic_choir_of,Angelic Choir,Binah Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Binah,sephirah,"Binah, sephirah 3 on the Tree of Life in a Golden Dawn / 777-style scheme.",Thrones,translation,,Binah|בינה,,angelic_choir_translation_of,Angelic Choir Translation,Binah Correspondences,,0.9,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Binah,sephirah,"Binah, sephirah 3 on the Tree of Life in a Golden Dawn / 777-style scheme.",Myrrh,perfume,,Binah|בינה,,perfume_of,Perfume,Binah Correspondences,Listed as scent in the source page.,0.9,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Binah,sephirah,"Binah, sephirah 3 on the Tree of Life in a Golden Dawn / 777-style scheme.",Saturn,planet,,Binah|בינה,,planetary_attribution,Planet,Binah Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Binah,sephirah,"Binah, sephirah 3 on the Tree of Life in a Golden Dawn / 777-style scheme.",Lead,metal,,Binah|בינה,,metal_of,Metal,Binah Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Binah,sephirah,"Binah, sephirah 3 on the Tree of Life in a Golden Dawn / 777-style scheme.",Pearl,stone,,Binah|בינה,,stone_of,Stone,Binah Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Binah,sephirah,"Binah, sephirah 3 on the Tree of Life in a Golden Dawn / 777-style scheme.",Cypress,plant,,Binah|בינה,,plant_of,Plant,Binah Correspondences,,0.9,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Binah,sephirah,"Binah, sephirah 3 on the Tree of Life in a Golden Dawn / 777-style scheme.",Triangle,symbol,,Binah|בינה,,symbol_of,Symbol,Binah Correspondences,Geometric symbol in the source page.,0.9,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Binah,sephirah,"Binah, sephirah 3 on the Tree of Life in a Golden Dawn / 777-style scheme.",Queens & Threes,tarot,,Binah|בינה,,tarot_attribution,Tarot,Tarot placement chart,Minor-arcana / court-card placement chart.,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Binah,sephirah,"Binah, sephirah 3 on the Tree of Life in a Golden Dawn / 777-style scheme.",Rhea,deity,,Binah|בינה,,greek_deity_of,Greek Deity,Pantheon chart,,0.85,pantheons,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Binah,sephirah,"Binah, sephirah 3 on the Tree of Life in a Golden Dawn / 777-style scheme.",Magna Mater,deity,,Binah|בינה,,roman_deity_of,Roman Deity,Pantheon chart,,0.85,pantheons,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Chesed,sephirah,"Chesed, sephirah 4 on the Tree of Life in a Golden Dawn / 777-style scheme.",Mercy,concept,,Chesed|Hesed|Gedulah|חסד|חֶסֶד,,meaning_of,Meaning,Chesed Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Chesed,sephirah,"Chesed, sephirah 4 on the Tree of Life in a Golden Dawn / 777-style scheme.",4,number,,Chesed|Hesed|Gedulah|חסד|חֶסֶד,,number_of,Number,Chesed Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Chesed,sephirah,"Chesed, sephirah 4 on the Tree of Life in a Golden Dawn / 777-style scheme.",Blue,color,Golden Dawn Queen Scale color.,Chesed|Hesed|Gedulah|חסד|חֶסֶד,,color_of,Color,Chesed Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Chesed,sephirah,"Chesed, sephirah 4 on the Tree of Life in a Golden Dawn / 777-style scheme.",El,divine_name,,Chesed|Hesed|Gedulah|חסד|חֶסֶד,,divine_name_of,Divine Name,Chesed Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Chesed,sephirah,"Chesed, sephirah 4 on the Tree of Life in a Golden Dawn / 777-style scheme.",Tzadqiel,angel,,Chesed|Hesed|Gedulah|חסד|חֶסֶד,,archangel_of,Archangel,Chesed Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Chesed,sephirah,"Chesed, sephirah 4 on the Tree of Life in a Golden Dawn / 777-style scheme.",Chasmalim,angelic_order,,Chesed|Hesed|Gedulah|חסד|חֶסֶד,,angelic_choir_of,Angelic Choir,Chesed Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Chesed,sephirah,"Chesed, sephirah 4 on the Tree of Life in a Golden Dawn / 777-style scheme.",The Brilliant Ones,translation,,Chesed|Hesed|Gedulah|חסד|חֶסֶד,,angelic_choir_translation_of,Angelic Choir Translation,Chesed Correspondences,,0.9,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Chesed,sephirah,"Chesed, sephirah 4 on the Tree of Life in a Golden Dawn / 777-style scheme.",Cedar,perfume,,Chesed|Hesed|Gedulah|חסד|חֶסֶד,,perfume_of,Perfume,Chesed Correspondences,Listed as scent in the source page.,0.9,sephiroth,
